Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,deployment,n_samples,num_shots,prompt_name,seed,segmenter,split,temperature,exact_match/mean,f1_score/mean,negative_ratio/mean,positive_ratio/mean,precision/mean,recall/mean
2024-09-14 22:46:43,12.4min,06cad34106534d81a5cf060902e2f91d,Meta-Llama-3.1-70B-Instruct-loft-50shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,50,loft,5,spacy,test,0.1,0.8065,0.9375991776296752,0.9064333333333333,1.0455666666666668,0.9003666666666668,0.9849333333333334
2024-09-14 22:34:11,12.5min,95625a96312948f5b9fc56638cda8348,Meta-Llama-3.1-70B-Instruct-loft-50shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,50,loft,4,spacy,test,0.1,0.7986333333333333,0.9385812143278972,0.9073333333333333,1.0394333333333332,0.9023,0.9852
2024-09-14 22:21:44,12.4min,ff389d171b6a4079b0badb329f4b9522,Meta-Llama-3.1-70B-Instruct-loft-50shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,50,loft,3,spacy,test,0.1,0.8033333333333333,0.934552475986355,0.9212666666666667,1.0447000000000002,0.8964333333333333,0.9833666666666666
2024-09-14 22:09:05,12.6min,e311fd853c174ab68c4ea9a90405b9dc,Meta-Llama-3.1-70B-Instruct-loft-50shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,50,loft,2,spacy,test,0.1,0.8146666666666667,0.9384246690880717,0.9177666666666666,1.0478,0.9021333333333333,0.9858999999999999
2024-09-14 22:07:17,11.3min,b4a7815008444c398d16eb2e03fe7a78,Meta-Llama-3.1-70B-Instruct-loft-50shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,50,loft,5,window,test,0.1,0.6867333333333334,0.9146258653473806,0.8631,1.0082333333333333,0.8692666666666667,0.9747333333333333
2024-09-14 21:56:23,12.7min,e80313d3be3e41bcad389d99e8120c2b,Meta-Llama-3.1-70B-Instruct-loft-50shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,50,loft,1,spacy,test,0.1,0.7908000000000001,0.9332831570745448,0.9065,1.0557333333333334,0.8941666666666667,0.9841666666666666
2024-09-14 21:55:52,11.4min,3bdeb997c8fc4200a3d670f36b0596be,Meta-Llama-3.1-70B-Instruct-loft-50shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,50,loft,4,window,test,0.1,0.6702,0.9081780730538415,0.8256666666666667,1.0126000000000002,0.8588,0.9726000000000001
2024-09-14 21:45:15,11.1min,d096cb31aebc42eea27667e397dce042,Meta-Llama-3.1-70B-Instruct-loft-25shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,25,loft,5,spacy,test,0.1,0.7751666666666667,0.9333192800153705,0.9096,1.0256999999999998,0.8960333333333333,0.9810666666666666
2024-09-14 21:44:29,11.4min,5a93c0a3f3ba4674960126d37e7dba35,Meta-Llama-3.1-70B-Instruct-loft-50shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,50,loft,3,window,test,0.1,0.6730666666666666,0.9093296335066615,0.8517666666666667,1.0199666666666667,0.8634333333333334,0.9705666666666667
2024-09-14 21:34:17,11.0min,a876277149724586adcb821106a11a3c,Meta-Llama-3.1-70B-Instruct-loft-25shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,25,loft,4,spacy,test,0.1,0.7788666666666667,0.9310919629291766,0.9094333333333333,1.0219666666666667,0.8958333333333334,0.9779999999999999
2024-09-14 21:33:02,11.4min,b2c9a8d0bada43df9c5b4f63c430245e,Meta-Llama-3.1-70B-Instruct-loft-50shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,50,loft,2,window,test,0.1,0.6736333333333333,0.9082254445163345,0.85,1.0264333333333333,0.8611,0.9719666666666665
2024-09-14 21:23:26,10.8min,8f7d04d8313248de8b4e36e014faa908,Meta-Llama-3.1-70B-Instruct-loft-25shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,25,loft,3,spacy,test,0.1,0.7815,0.9321756156578958,0.9243666666666667,1.0201333333333333,0.8993000000000001,0.9753
2024-09-14 21:21:38,11.4min,fdb20b6302a347879f6bac0dbb4489b8,Meta-Llama-3.1-70B-Instruct-loft-50shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,50,loft,1,window,test,0.1,0.6793333333333333,0.9144771423136481,0.8414666666666667,1.0047333333333335,0.8706,0.9720000000000001
2024-09-14 21:12:33,10.9min,4d3cc2d6696f48e6836c52aa6c357165,Meta-Llama-3.1-70B-Instruct-loft-25shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,25,loft,2,spacy,test,0.1,0.7926666666666667,0.9318616020136483,0.9254666666666667,1.0205333333333335,0.9012666666666667,0.9729
2024-09-14 21:11:57,9.7min,54a96fcb2e9347ada250781b4f85a829,Meta-Llama-3.1-70B-Instruct-loft-25shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,25,loft,5,window,test,0.1,0.6584666666666666,0.9080849612301296,0.8559,0.9921666666666666,0.8659333333333334,0.9656999999999999
2024-09-14 21:02:29,9.5min,06efa1a9c3af43b990eb962844d7ceff,Meta-Llama-3.1-70B-Instruct-loft-25shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,25,loft,4,window,test,0.1,0.6496999999999999,0.9023722915767028,0.8423666666666667,1.0203333333333333,0.8507333333333333,0.9713666666666667
2024-09-14 21:01:43,10.8min,c0f61eea3c634375aea1f6d4cd51429a,Meta-Llama-3.1-70B-Instruct-loft-25shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,25,loft,1,spacy,test,0.1,0.7722333333333333,0.9289671293968276,0.9096666666666666,1.0293333333333334,0.8913333333333333,0.9781666666666666
2024-09-14 20:53:04,9.4min,b1776d9c542244bdac755e2c61d90f80,Meta-Llama-3.1-70B-Instruct-loft-25shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,25,loft,3,window,test,0.1,0.641,0.8983262536394898,0.8513999999999999,1.0138666666666667,0.8513333333333334,0.9634666666666667
2024-09-14 20:51:06,10.6min,5db4d66386cc4e4690dd2a7e4ab9bfab,Meta-Llama-3.1-70B-Instruct-loft-15shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,15,loft,5,spacy,test,0.1,0.7616333333333334,0.9296431627816376,0.8986333333333333,1.0173333333333332,0.8916000000000001,0.9795
2024-09-14 20:43:44,9.3min,e4fc3855cf574ecb9db6f11c848ba826,Meta-Llama-3.1-70B-Instruct-loft-25shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,25,loft,2,window,test,0.1,0.6349,0.8998504700824338,0.839,1.0101,0.8506333333333334,0.9658333333333333
2024-09-14 20:40:28,10.6min,6e91de3edfbc47c8bc5f104dc8adcf17,Meta-Llama-3.1-70B-Instruct-loft-15shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,15,loft,4,spacy,test,0.1,0.7725,0.9289916372519464,0.8928333333333334,1.0191333333333334,0.8915333333333333,0.9779333333333333
2024-09-14 20:34:17,9.4min,e5fdbd2674f24235986f8a70167e73a0,Meta-Llama-3.1-70B-Instruct-loft-25shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,25,loft,1,window,test,0.1,0.6442,0.9035985383871866,0.8406666666666667,0.9979333333333333,0.8593333333333334,0.9642666666666667
2024-09-14 20:29:48,10.7min,298ff3813f654d9493fc70e5d44f51ca,Meta-Llama-3.1-70B-Instruct-loft-15shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,15,loft,3,spacy,test,0.1,0.7680666666666667,0.9251346879722647,0.9210999999999999,1.0205666666666666,0.8892,0.9726333333333333
2024-09-14 20:25:28,8.8min,fe4ede60a4f7489dbfdfd105839f693d,Meta-Llama-3.1-70B-Instruct-loft-15shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,15,loft,5,window,test,0.1,0.6213333333333334,0.8966455519030047,0.8271,1.0065,0.8450666666666667,0.9673333333333333
2024-09-14 20:19:21,10.5min,4b71045325604f7d8b8153cbfe76a6d0,Meta-Llama-3.1-70B-Instruct-loft-15shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,15,loft,2,spacy,test,0.1,0.7643666666666666,0.9240821613531225,0.9087666666666666,1.0170666666666668,0.8898333333333333,0.9701000000000001
2024-09-14 20:16:29,9.0min,bcbf93532c80431abf0608324385062f,Meta-Llama-3.1-70B-Instruct-loft-15shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,15,loft,4,window,test,0.1,0.6138666666666667,0.8917586109278753,0.8015333333333333,1.025,0.8349333333333333,0.9688
2024-09-14 20:08:46,10.6min,57cd992664234532b966ea258dcfe6e5,Meta-Llama-3.1-70B-Instruct-loft-15shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,15,loft,1,spacy,test,0.1,0.7593333333333334,0.9270072566416276,0.9055666666666667,1.0181666666666667,0.8887,0.9779999999999999
2024-09-14 20:07:43,8.8min,0f66b230f53744618f9db68c7bed6171,Meta-Llama-3.1-70B-Instruct-loft-15shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,15,loft,3,window,test,0.1,0.6124666666666667,0.8890604276935103,0.8343666666666667,1.0146666666666666,0.8382333333333333,0.9599333333333334
2024-09-14 19:59:01,8.7min,101a3c69ad7a452298126206c8d87892,Meta-Llama-3.1-70B-Instruct-loft-15shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,15,loft,2,window,test,0.1,0.616,0.8946913082079495,0.8250666666666667,0.9982666666666667,0.8431000000000001,0.9647333333333333
2024-09-14 19:58:20,10.4min,1c4ae74a6f574690a37ce189ff674d8e,Meta-Llama-3.1-70B-Instruct-loft-10shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,10,loft,5,spacy,test,0.1,0.7547,0.9236272894678751,0.8876,1.0058,0.8846333333333333,0.9748666666666665
2024-09-14 19:50:06,8.9min,673062d5a2a745f4aad6201f7f579499,Meta-Llama-3.1-70B-Instruct-loft-15shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,15,loft,1,window,test,0.1,0.6147666666666667,0.8919265212203072,0.8068666666666666,1.0117666666666667,0.8383333333333334,0.9648333333333333
2024-09-14 19:48:01,10.3min,46a9758587d14ff4bc73dcee35132900,Meta-Llama-3.1-70B-Instruct-loft-10shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,10,loft,4,spacy,test,0.1,0.7619,0.9239387033724514,0.8957333333333334,1.0172666666666668,0.8861333333333332,0.9745
2024-09-14 19:41:34,8.5min,d685efcd2683481dbafecefb1cb356f6,Meta-Llama-3.1-70B-Instruct-loft-10shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,10,loft,5,window,test,0.1,0.6088,0.8909279238036457,0.8059333333333334,1.0119333333333334,0.8367,0.9663333333333333
2024-09-14 19:37:45,10.3min,c4582c169c20473b83a2e046cfbb19e9,Meta-Llama-3.1-70B-Instruct-loft-10shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,10,loft,3,spacy,test,0.1,0.7633666666666666,0.9258371798459685,0.916,1.0127,0.8912666666666667,0.9722000000000001
2024-09-14 19:33:10,8.4min,d75b65e31eae4532ad50901febe0c7db,Meta-Llama-3.1-70B-Instruct-loft-10shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,10,loft,4,window,test,0.1,0.5916666666666667,0.8795490213835655,0.7915666666666666,1.0374,0.8174666666666667,0.9654
2024-09-14 19:27:26,10.3min,ac70d6a721a649d19b7ee78b4cf8a6bf,Meta-Llama-3.1-70B-Instruct-loft-10shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,10,loft,2,spacy,test,0.1,0.7611333333333333,0.9243868762727019,0.9033333333333333,1.0029666666666666,0.8909666666666667,0.9697333333333333
2024-09-14 19:24:53,8.3min,4fbd7e7fe7e343d0992d4fc39ad402aa,Meta-Llama-3.1-70B-Instruct-loft-10shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,10,loft,3,window,test,0.1,0.6006333333333334,0.8815218381360171,0.8222666666666667,1.0162,0.8305666666666667,0.9537666666666667
2024-09-14 19:17:04,10.4min,0df4835314a5486fb7e0e61a929ca5c9,Meta-Llama-3.1-70B-Instruct-loft-10shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,10,loft,1,spacy,test,0.1,0.7509666666666667,0.921716530127831,0.8933,1.0198333333333334,0.8822333333333334,0.9742
2024-09-14 19:16:23,8.5min,cd4e8068946842ad893d14b46392e1da,Meta-Llama-3.1-70B-Instruct-loft-10shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,10,loft,2,window,test,0.1,0.6009333333333333,0.8861308899730278,0.7875,1.0087333333333333,0.8308666666666666,0.9622333333333334
2024-09-14 19:07:50,8.5min,0fb74a6108ed482996edbb89a46ac6da,Meta-Llama-3.1-70B-Instruct-loft-10shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,10,loft,1,window,test,0.1,0.5864333333333334,0.8814469931772334,0.7764000000000001,1.0216,0.8234,0.9621333333333333
2024-09-14 19:07:00,10.1min,12f5fc074c29415ab24a00fbd1d5b2d4,Meta-Llama-3.1-70B-Instruct-loft-8shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,8,loft,5,spacy,test,0.1,0.7515,0.9230458926785781,0.8913333333333333,1.0049000000000001,0.8836666666666667,0.9753333333333334
2024-09-14 18:59:20,8.5min,6dafefcebb8b4e2488170bb261267238,Meta-Llama-3.1-70B-Instruct-loft-8shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,8,loft,5,window,test,0.1,0.6013666666666666,0.8901408183214403,0.8082666666666666,1.0072,0.8354,0.9651000000000001
2024-09-14 18:56:47,10.2min,75632e1be7fd4704ad4eb846c3641945,Meta-Llama-3.1-70B-Instruct-loft-8shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,8,loft,4,spacy,test,0.1,0.7559,0.9223943369059602,0.8937,1.0149333333333335,0.8833333333333333,0.9750999999999999
2024-09-14 18:50:58,8.4min,5324756b3cc94c0eade6b6fb4af20d3d,Meta-Llama-3.1-70B-Instruct-loft-8shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,8,loft,4,window,test,0.1,0.5962000000000001,0.8815404638367039,0.7950333333333333,1.0275333333333334,0.8235,0.9626333333333335
2024-09-14 18:46:36,10.2min,ee54c252ec394161ae2a35f1f077472c,Meta-Llama-3.1-70B-Instruct-loft-8shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,8,loft,3,spacy,test,0.1,0.7573666666666667,0.9221055492557825,0.9180333333333334,1.0007,0.8894333333333333,0.9666333333333333
2024-09-14 18:42:31,8.4min,4dfd6fbfc75947df92961af81af9443b,Meta-Llama-3.1-70B-Instruct-loft-8shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,8,loft,3,window,test,0.1,0.5939333333333333,0.8809244236123461,0.8335333333333333,1.0093333333333334,0.8313,0.9514333333333334
2024-09-14 18:36:32,10.1min,c75da5398f93403dae0940bfb87788c4,Meta-Llama-3.1-70B-Instruct-loft-8shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,8,loft,2,spacy,test,0.1,0.7594,0.9226750782558475,0.9139,1.0040333333333333,0.8901000000000001,0.9683333333333334
2024-09-14 18:34:02,8.5min,8094435bd1e7443a9083a03e2c13368f,Meta-Llama-3.1-70B-Instruct-loft-8shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,8,loft,2,window,test,0.1,0.5925,0.8845741894331877,0.8132,0.9962333333333333,0.8321,0.9571666666666666
2024-09-14 18:26:12,10.3min,61bf0b40c2784712a4c3885efd2bfc0d,Meta-Llama-3.1-70B-Instruct-loft-8shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,8,loft,1,spacy,test,0.1,0.7444666666666667,0.9217383502116993,0.8905333333333334,1.0197333333333334,0.8814000000000001,0.9758333333333333
2024-09-14 18:25:35,8.4min,ed3896448c95448d86d1b1431d55dc2f,Meta-Llama-3.1-70B-Instruct-loft-8shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,8,loft,1,window,test,0.1,0.5823666666666667,0.8811767629041808,0.7848666666666667,1.0073666666666665,0.8242333333333334,0.9610666666666666
2024-09-14 18:17:16,8.3min,8c986ba59d544743ac3bdfd0190e96f4,Meta-Llama-3.1-70B-Instruct-loft-5shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,5,loft,5,window,test,0.1,0.5907333333333333,0.8841222508364317,0.7959,1.0106,0.8256,0.9658333333333333
2024-09-14 18:16:04,10.1min,148c1fcb8f2f445f9095bda8c1029b94,Meta-Llama-3.1-70B-Instruct-loft-5shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,5,loft,5,spacy,test,0.1,0.7401666666666668,0.9173783422409948,0.8941666666666667,1.0049000000000001,0.8768333333333334,0.9723666666666666
2024-09-14 18:08:41,8.6min,d53f3d56ad3a4f46b8dcda8dee3b2348,Meta-Llama-3.1-70B-Instruct-loft-5shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,5,loft,4,window,test,0.1,0.5687333333333333,0.8703290303261736,0.7866666666666666,1.0223,0.8089333333333334,0.9572666666666667
2024-09-14 18:05:53,10.2min,12f6d83c748844ad93efc5fc6b4bbffc,Meta-Llama-3.1-70B-Instruct-loft-5shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,5,loft,4,spacy,test,0.1,0.7481333333333333,0.9182562037071366,0.8899000000000001,1.0078,0.8800333333333333,0.9704666666666666
2024-09-14 18:00:11,8.5min,9a86dea549424a23be6bd82f95e5121f,Meta-Llama-3.1-70B-Instruct-loft-5shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,5,loft,3,window,test,0.1,0.5907,0.8757948301010111,0.8230333333333333,1.0081333333333333,0.8257666666666666,0.9491333333333334
2024-09-14 17:55:43,10.2min,10bee49aa8ca43b1b266d2cfd166c548,Meta-Llama-3.1-70B-Instruct-loft-5shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,5,loft,3,spacy,test,0.1,0.7431666666666666,0.9127471253475875,0.9168333333333334,0.9843333333333334,0.8806666666666666,0.9590666666666667
2024-09-14 17:51:26,8.7min,611fc7f1b918487994e5719ac6717d98,Meta-Llama-3.1-70B-Instruct-loft-5shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,5,loft,2,window,test,0.1,0.5781333333333333,0.8762397744866705,0.8018666666666667,1.0022333333333333,0.8204666666666667,0.9545333333333333
2024-09-14 17:45:49,9.9min,4fc46ebff25f4a4b999f0225eb5b1cd9,Meta-Llama-3.1-70B-Instruct-loft-5shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,5,loft,2,spacy,test,0.1,0.7413000000000001,0.9183253217110346,0.9153666666666667,0.9908333333333333,0.8842333333333333,0.9662999999999999
2024-09-14 17:42:54,8.5min,dce5122b8eb544b898bafe2d3271c9f7,Meta-Llama-3.1-70B-Instruct-loft-5shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,5,loft,1,window,test,0.1,0.5688666666666666,0.8739501619820473,0.7693333333333334,1.0234666666666667,0.8119666666666667,0.9627333333333333
2024-09-14 17:35:34,10.2min,a60a325493fc4c6294503e675b849fad,Meta-Llama-3.1-70B-Instruct-loft-5shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,5,loft,1,spacy,test,0.1,0.7398666666666667,0.9188467947099475,0.8790333333333332,1.0037666666666667,0.8792,0.9717
2024-09-14 17:34:29,8.4min,df3c33225280458288405e696e395678,Meta-Llama-3.1-70B-Instruct-loft-3shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,3,loft,5,window,test,0.1,0.5771333333333333,0.8842042555892646,0.8084,0.9588,0.8382333333333333,0.9512666666666667
2024-09-14 17:25:55,8.6min,16ab7b65441b469598a410e84c28d9e6,Meta-Llama-3.1-70B-Instruct-loft-3shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,3,loft,4,window,test,0.1,0.5719,0.8787071217995894,0.787,0.9753333333333334,0.8288,0.9512666666666667
2024-09-14 17:25:37,9.9min,a5983e06ea78492b877008b03c45baec,Meta-Llama-3.1-70B-Instruct-loft-3shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,3,loft,5,spacy,test,0.1,0.7394333333333334,0.9206788453663919,0.8995666666666667,0.9644666666666666,0.8871,0.9672333333333334
2024-09-14 17:17:38,8.3min,c9cbd178c35f4bca9adad60c9ea46250,Meta-Llama-3.1-70B-Instruct-loft-3shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,3,loft,3,window,test,0.1,0.5763999999999999,0.8757447226346969,0.8426,0.9611,0.8327666666666667,0.9407333333333334
2024-09-14 17:15:47,9.8min,3b67f62f11ed46a6abd97fbcb7c162f6,Meta-Llama-3.1-70B-Instruct-loft-3shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,3,loft,4,spacy,test,0.1,0.7415333333333334,0.918538890588369,0.8872000000000001,0.9964000000000001,0.8803,0.9707666666666668
2024-09-14 17:09:17,8.3min,9d501befa36e4c37a10d95e3a1048382,Meta-Llama-3.1-70B-Instruct-loft-3shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,3,loft,2,window,test,0.1,0.5711,0.8790027134006546,0.8122333333333333,0.9784666666666667,0.8273333333333333,0.9522333333333334
2024-09-14 17:05:51,9.9min,3716a30957854d68b052680278a373f8,Meta-Llama-3.1-70B-Instruct-loft-3shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,3,loft,3,spacy,test,0.1,0.7474333333333333,0.9179222406673158,0.9157,0.9773333333333333,0.8865333333333333,0.9620000000000001
2024-09-14 17:00:46,8.5min,d29738fba8b5408b8391b3afb503930c,Meta-Llama-3.1-70B-Instruct-loft-3shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,3,loft,1,window,test,0.1,0.5698666666666667,0.8752678440599431,0.7719,0.9919333333333333,0.8187000000000001,0.9554666666666666
2024-09-14 16:56:00,9.8min,ce50d78c8f2a43788a6fee513c32799d,Meta-Llama-3.1-70B-Instruct-loft-3shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,3,loft,2,spacy,test,0.1,0.7388333333333333,0.9162699403389384,0.8940666666666668,0.9898666666666666,0.8792666666666668,0.9681000000000001
2024-09-14 16:52:23,8.4min,dbdb731677cf4a3d90b9423bb2a1b98d,Meta-Llama-3.1-70B-Instruct-loft-2shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,2,loft,5,window,test,0.1,0.5767666666666666,0.8854513594638302,0.7935,0.9405666666666668,0.8452666666666667,0.9466333333333333
2024-09-14 16:46:05,9.9min,12dc761f5010482fbb16d4980f9b3bc9,Meta-Llama-3.1-70B-Instruct-loft-3shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,3,loft,1,spacy,test,0.1,0.7329333333333333,0.9151344019596875,0.8856666666666666,0.9998,0.8756,0.9700666666666666
2024-09-14 16:44:03,8.3min,e8a4528381164e60a9c9ca1fc567247a,Meta-Llama-3.1-70B-Instruct-loft-2shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,2,loft,4,window,test,0.1,0.5735,0.881616582703147,0.7878333333333333,0.9472666666666667,0.8416,0.9428
2024-09-14 16:36:15,9.8min,8223db220204459ebd62c791208865bc,Meta-Llama-3.1-70B-Instruct-loft-2shots,LOCAL,scripts/benchmark_alignment.py,amo,FINISHED,meta-llama/Meta-Llama-3.1-70B-Instruct,300,2,loft,5,spacy,test,0.1,0.7441333333333333,0.9220528314612693,0.8987,0.9702333333333333,0.8896,0.9675666666666666
