Run ID;num_shots;prompt_name;seed;exact_match/mean;f1_score/mean;negative_ratio/mean;positive_ratio/mean;precision/mean;recall/mean
69fecd9aaabd482f926563217b84f220;5;loft;2;0.6068026480013557;0.22738545302655547;0.9976905594405594;0.14049337971396794;0.44092039442039443;0.17674122174122175
365df58846cd47d09733fc71ac182dcb;5;loft;1;0.6337178427654367;0.3457204462827023;0.9903583083583084;0.23398637419225654;0.5738261183261183;0.27994453694453697
29df4f2ae30c46cfa8239638d0c8739a;3;loft;5;0.5771064431189078;0.10380431883218261;0.9964405594405593;0.0578072491234256;0.23968253968253966;0.0750113035113035
88eaff7a699c4d4b93b1e940b60cfe70;3;loft;4;0.6180651697075005;0.2855617409512012;0.993385003885004;0.1871307173218938;0.5101341991341991;0.2226786916786917
5d873947850344c9866df60a8dbfa0f3;3;loft;3;0.5762234528148649;0.09349104988578673;0.9971072261072261;0.051503472834355184;0.2182936507936508;0.06715416065416065
d7539672c68b4dd787d649b3a8cfa6a6;3;loft;2;0.5926176886194924;0.17994131502598995;0.9953294483294483;0.11155006186623834;0.3758941798941799;0.13503415103415103
c6dd4ffb53d04044836cf3222ee8d0c2;3;loft;1;0.6192660283976006;0.2845195553500507;0.9937553742553742;0.18321331527949175;0.5120113035113035;0.22168722943722946
520586c9fada44ddab1bde2e78f300a6;2;loft;5;0.5847726098318506;0.12289474569741093;0.9971599326599327;0.06842808389867214;0.23982239057239055;0.09119288119288119
2aafa3eb7f5f4b488c332f47097dbdcf;2;loft;4;0.630011972856242;0.331774799312983;0.9920128667628667;0.22942236412824646;0.5366456228956229;0.2693757076257076
77cbd7844844465ea632e1e15b23ba20;2;loft;3;0.5833287682940194;0.12111029966528687;0.9974629629629629;0.0695001229707112;0.24139646464646466;0.09034331409331409
b043b8c1374444e1aefe3b2087ba95f1;2;loft;2;0.6017111113652405;0.19506905043750514;0.9957988215488215;0.11900631258719495;0.37067688792688797;0.14849374699374698
2bd5916ad48c4648b9b6db3b8eefcf05;2;loft;1;0.6273200825398161;0.31799387246549266;0.992138407888408;0.2188770159578983;0.5205161135161135;0.25629922854922854
7ae0071b66e345b3ad105fa39db28157;1;loft;5;0.5604405143244455;0.025677896177896176;1;0.015561868686868685;0.048968253968253966;0.02113263588263588
